T2,MUMBAI,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",MU,60 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,69,350 on-net minutes for 30 days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,84,2000 Local & National SMS for 30 days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,MU,60 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",MU,90 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,151,500 Local mobile min for 30 days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,249,600 Local & STD mobile Min for 30 Days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MUMBAI,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,MU,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,MH,180 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,MH,180 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,MH,15 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,MH,15 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,MH,30 Days,NULL,17,TVP
T2,MAHARASHTRA,Special Recharge,32,150 on-net minutes for 15days,MH,15 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,MH,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,MH,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,MH,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",MH,60 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,69,350 on-net minutes for 30 days,MH,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,84,2000 Local & National SMS for 30 days,MH,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",MH,90 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,151,500 Local mobile min for 30 days,MH,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,249,600 Local & STD mobile Min for 30 Days,MH,30 Days,NULL,17,TVP,,,,,,
T2,MAHARASHTRA,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,MH,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,KO,180 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,KO,180 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,KO,15 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,KO,15 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,KO,30 Days,NULL,17,TVP
T2,KOLKATA,Special Recharge,29,600 Local & National SMS For 30 days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,32,150 on-net minutes for 15days,KO,15 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",KO,60 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,69,350 on-net minutes for 30 days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,84,2000 Local & National SMS for 30 days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,KO,60 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",KO,90 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,151,500 Local mobile min for 30 days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,249,600 Local & STD mobile Min for 30 Days,KO,30 Days,NULL,17,TVP,,,,,,
T2,KOLKATA,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,KO,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,BR,180 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,BR,180 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,BR,15 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,BR,15 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,BR,30 Days,NULL,17,TVP
T2,BIHAR & JHARKHAND,Special Recharge,29,600 Local & National SMS For 30 days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,32,150 on-net minutes for 15days,BR,15 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",BR,60 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,69,350 on-net minutes for 30 days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,84,2000 Local & National SMS for 30 days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,BR,60 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",BR,90 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,151,500 Local mobile min for 30 days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,249,600 Local & STD mobile Min for 30 Days,BR,30 Days,NULL,17,TVP,,,,,,
T2,BIHAR & JHARKHAND,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,BR,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,CH,180 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,CH,180 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,CH,15 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,CH,15 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,CH,30 Days,NULL,17,TVP
T2,CHENNAI,Special Recharge,29,600 Local & National SMS For 30 days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,32,150 on-net minutes for 15days,CH,15 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",CH,60 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,69,350 on-net minutes for 30 days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,84,2000 Local & National SMS for 30 days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,CH,60 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",CH,90 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,151,500 Local mobile min for 30 days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,249,600 Local & STD mobile Min for 30 Days,CH,30 Days,NULL,17,TVP,,,,,,
T2,CHENNAI,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,CH,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,GJ,180 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,GJ,15 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,GJ,15 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,GJ,30 Days,NULL,17,TVP
T2,GUJRAT,Special Recharge,29,600 Local & National SMS For 30 days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,32,150 on-net minutes for 15days,GJ,15 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",GJ,60 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,69,350 on-net minutes for 30 days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,84,2000 Local & National SMS for 30 days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,GJ,60 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",GJ,90 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,151,500 Local mobile min for 30 days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,249,600 Local & STD mobile Min for 30 Days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,GUJRAT,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,GJ,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,HR,180 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,HR,180 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,HR,15 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,HR,15 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,HR,30 Days,NULL,17,TVP
T2,HARYANA,Special Recharge,29,600 Local & National SMS For 30 days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,32,150 on-net minutes for 15days,HR,15 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",HR,60 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,69,350 on-net minutes for 30 days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,84,2000 Local & National SMS for 30 days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,HR,60 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",HR,90 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,151,500 Local mobile min for 30 days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,249,600 Local & STD mobile Min for 30 Days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HARYANA,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,HR,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,HP,180 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,HP,180 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,HP,15 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,HP,15 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,HP,30 Days,NULL,17,TVP
T2,HIMACHAL PRADESH,Special Recharge,29,600 Local & National SMS For 30 days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,32,150 on-net minutes for 15days,HP,15 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",HP,60 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,69,350 on-net minutes for 30 days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,84,2000 Local & National SMS for 30 days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,HP,60 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",HP,90 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,151,500 Local mobile min for 30 days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,249,600 Local & STD mobile Min for 30 Days,HP,30 Days,NULL,17,TVP,,,,,,
T2,HIMACHAL PRADESH,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,HP,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,KN,180 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,KN,180 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,KN,15 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,KN,15 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,KN,30 Days,NULL,17,TVP
T2,KARNATAKA,Special Recharge,29,600 Local & National SMS For 30 days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,32,150 on-net minutes for 15days,KN,15 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",KN,60 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,84,2000 Local & National SMS for 30 days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,KN,60 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",KN,90 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,151,500 Local mobile min for 30 days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,249,600 Local & STD mobile Min for 30 Days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KARNATAKA,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,KN,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,3,All Local @ STD calls @ 1.5p/sec for 180 days,KL,180 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,4,All Local @ STD calls @ 75p/Min for 180 days,KL,180 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,22,STD mobile calls @ 2p/3sec for 15 days,KL,15 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,23,Local mobile calls @ 1.2p/2sec for 15 days,KL,15 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,28,US/Canada/China @2p/sec,Hong Kong @3p/sec,Bangladesh/Malaysia/Thaiand/Singapore@4p/sec,Greece/Indonesia/Bahrain@8p/sec,Romania/Australia/Nepla/Srilanka/Japan/Bhutan/Angola/Qatar@16p/sec, Iraq/Barbados/Trinidad/Tobago@22p/sec,Myanmar/Afghanistan/Oman@26p/sec.Validity 30 days,KL,30 Days,NULL,17,TVP
T2,KERALA,Special Recharge,29,600 Local & National SMS For 30 days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,32,150 on-net minutes for 15days,KL,15 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,39,Local mobile calls @ 1.2p/2 Sec for 30 Days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,41,STD mobile calls @ 2p/3sec for 30 days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,59,US & Canada @1p/sec.Validity 30 days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,64,"Local & STD mobile calls@1.5/2Sec for 60days,100 MB data/month for 60 days",KL,60 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,69,350 on-net minutes for 30 days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,84,2000 Local & National SMS for 30 days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,99,Local mobile calls @1.2p/2 Sec for 60 days +500 2G MB data for 2 months,KL,60 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,125,"Local & STD mobile calls@1.5/2Sec for 90days,250 MB data/month for 90 days",KL,90 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,151,500 Local mobile min for 30 days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,249,600 Local & STD mobile Min for 30 Days,KL,30 Days,NULL,17,TVP,,,,,,
T2,KERALA,Special Recharge,251,Rs.176 TalkTime + 1GB Data for 30 days,KL,30 Days,NULL,17,TVP,,,,,,
UN,GUJRAT,Special Recharge,16,Daily 1st 2 SMS charged @ 50p / SMS, then 98 local + national SMS free for the day,GJ,28 Days,NULL,13,USP,,,,,
UN,GUJRAT,Special Recharge,24,All Local Calls @ 30p/min,GJ,28 Days,NULL,13,USP,,,,,,
UN,GUJRAT,Special Recharge,42,Unlimited WhatsApp & Facebook + 250 MB Data for 30 Days,GJ,30 Days,NULL,13,USP,,,,,,
UN,GUJRAT,Special Recharge,43,All Local And STD Calls @25ps/min valid for 28 days,First minute of the day charging @ 75p/Min,GJ,28 Days,NULL,13,USP,,,,,
VG,UTTAR PRADESH(WEST) & UTTARANCHAL,Special Recharge,15,On-Net Local Tariff Benefit : Get 100 Virgin to Virgin Minutes , On-Net STD Tariff Benefit : NA,UW,30 Days,NULL,19,NULL,,,,,
VG,UTTAR PRADESH(WEST) & UTTARANCHAL,Special Recharge,19,Local Tariff Benefit : All Local @30p/ min,1st min of the day @50p,UW,60 Days,NULL,19,NULL,,,,,
VG,UTTAR PRADESH(WEST) & UTTARANCHAL,Special Recharge,29,STD Tariff Benefit : First STD Minute of the day @ 50 P/minute, Thereafter STD @ 30 P/minute valid for 60 days,UW,60 Days,NULL,19,NULL,,,,,
VG,UTTAR PRADESH(WEST) & UTTARANCHAL,Special Recharge,31,Night tariff vouchers,UW,30 Days,NULL,19,NULL,,,,,,
VG,UTTAR PRADESH(WEST) & UTTARANCHAL,Special Recharge,33,SMS Benefit : 550 Local + National SMS,UW,30 Days,NULL,19,NULL,,,,,,
VG,ORISSA,Special Recharge,17,SMS Benefit : 500 Local & National SMS,OR,14 Days,NULL,19,NULL,,,,,,
VG,ORISSA,Special Recharge,33,SMS Benefit : 1000 Local & National SMS,OR,28 Days,NULL,19,NULL,,,,,,
VG,MAHARASHTRA,Special Recharge,28,Local Tariff Benefit : 60p/min local mobile calls and Landline calls , STD Tariff Benefit : 35p/min for STD mobile calls 1st minute of the day of STD mobile call @ 60p/min,MH,21 Days,NULL,19,NULL,,,,,
VG,MAHARASHTRA,Special Recharge,38,Local Tariff Benefit : 60p/min local mobile calls and Landline calls , STD Tariff Benefit : 35p/min for STD mobile calls 1st minute of the day of STD mobile call @ 60p/min,MH,30 Days,NULL,19,NULL,,,,,
